label,text
sun,"Abdi lalaki. Iraha waé kuring gaduh buuk séks anu kandel , kuring sok nyukur nganggo Gillette, ngumbah awak, sareng cai dina pancuran. Kumaha: Ngumbah Gillette.Larapkeun sabun ka wewengkon séks nepi ka buih.Nyukur kalawan Gillette sababaraha kali kalayan perawatan.Upami Gillette pinuh ku rambut, bilas ku cai. Bilas wewengkon séks, sarta nerapkeun leuwih sabun ka wewengkon séks lamun perlu. Malikan deui léngkah  nepi ka réngsé.Upami Anjeun gaduh hiji cacakan, teu malire eta terus cukur, eta bakal loosen sorangan.Bulu sabudeureun anus ogé cleaned lamun perlu dina cara nu sami. Posisi suku leupasBilas jeung rengse. Kedah langkung ati-ati nalika nyukur skrotumNgumbah Gillette deui jeung nyimpen dina tempat garing jadi lasts. Ngaganti Gillette lamun teu meujeuhna"
sun,"Sababaraha ciri khas bangunan asli masih bisa katinggali di imah peninggalan Belanda, nyaeta siga kai jati dina plafon, tangga, oge panto. Imah ieu oge mibogaan kusen jendela jeung panto nu dijieun tina kai jati nu kokoh pisan. Tuluy aya buruan nu lega jeung jadi tempat utama lamun rek nyantai jeung menikmati pemandangan. Bangunan imah ieu mibogaan bentuk persegi panjang jeung aya hiasan ornamen nu artistik. Atap imahna oge luhur pisan ngaakomodasi suhu nu panas jeung lembab. Tembok imah oge kandel pisan jeung dijieun tina bahan batu bata atawa batu alam jang ngurangan panas jeung ngajaga kastabilan suhu. Imah ieu oge ngagunakeun ventilasi alami nu cukup loba siga jendela nu loba jeung panto nu gede ngameh mantuan sirkulasi udara oge ngurangan kelembaban."
sun,"Aturan pikeun kaulinan baskét dibasajankeun jumlah pamaén, sabaraha lila kaulinan lumangsung, nepi ka jenis pelanggaran. Contona, baskét dimaénkeun ku dua tim, unggal tim diwangun ku lima pamaén. Baskét bisa diputer  kali  menit atawa bisa ogé dimaénkeun  kali  menit. Bal bisa dialungkeun ka sagala arah ngagunakeun hiji atawa duanana leungeun. Bal ngan bisa dipindahkeun ku dribbling  bal atawa ngalirkeun bal. Sakali pamaén boga duanana leungeun dina bal , aranjeunna moal bisa dribble. Bal kudu ditembak. Bal kudu dilaksanakeun dina atawa antara palem. Leungeun atawa anggota awak séjén teu diwenangkeun pikeun nyekel bal. Pamaén baskét teu tiasa nahan, nyorong, neunggeul, atanapi tackle pamaén lawan ku sababaraha cara. Pelanggaran kahiji bakal diitung salaku kasalahan. Gol lumangsung nalika bal anu dialungkeun atawa keuna ti lapang asup ka karanjang, dina hal ieu pamaén anu ngajaga karanjang henteu noél atawa ngaganggu gawang. Lamun balna darat di tepi karanjang atawa pamaén lawan mindahkeun karanjang, éta moal diitung salaku gawang."
sun,"Saeuacan televisi jadi  populer, siaran radio komérsial kaasup drama, komedi, rupa-rupa program sareng hiburan sejena jadi program hiburan teu ukur warta jeung musik. Radio AM berpungsi dina prinsip modulasi gelombang radio sareng gelombang audio. Kadua gelombang ieu gaduh amplitudo konstan. Tapi, prosés modulasi ieu tuluy ngarobah amplitudo gelombang konduktor  nurutkeun amplitudo gelombang audio. Radio AM mimiti janten umum, Armstrong merhatikeun masalah nalika radio sanés ngirimkeun nganggo kakuatan sinyal anu sami. Dina waktos éta gelombang audio dipancarkeun sareng gelombang radio nganggo modulasi amplitudo . Modulasi ieu rentan pisan ka gangguan cuaca. Dina ahir taun -an Armstrong mimiti nyoba ngagunakeun modulasi dimana amplitudo gelombang konduktor  dijaga konstan."
sun,"Saprak aya wabah covid-, seueur jalma nu ngakhiri hirupna ku cara nu teu alus, misalna bunuh diri. Hal ieu seueur terjadi di kalangan mahasiswa rantau. Seueur mahasiswa ranta teu tiasa uih ka lemburna sabab lckdown, di kostan ge tos teu aya acis jang nyukupan kabutuhan. Ditambah deui culture shock lingkungan nu biasana rame jadi sepi pisan jiga euweuh kahirupan. Hal ieu teh nyebabkeun mentalna ruksak, janten teu gaduh deui jalan kaluar salian ti bunuh diri. Tah ku ayana kasus nu marak eta, urang bisa diajar bahwa kasehatan mental teh penting pisan jang kahirupan. Yuk urang jaga kasehatan mental ku tong jero teuing mikiran hal-hal nu teu perlu, fokus we kana diri urang sorangan!"
sun,"Koréa Selatan dipikanyaho sacara serius ngerjakeun budaya populér nepi ka ahirna nagarana dikenal di sakuliah dunya. Anyar-anyar ieu, pamaréntah daérah ngayakeun survey pikeun milari eusi mana atanapi seniman mana anu paling kasohor di sababaraha nagara. Numutkeun Soompi, survey ieu dilakukeun ku Kamentrian Kabudayaan, Olahraga sareng Pariwisata Koréa selatan sareng Yayasan Korea pikeun Pertukaran Budaya Internasional. Aranjeunna surveyed kira . responden ti  nagara, kaasup Amérika Serikat, Cina jeung Jepang. Survei henteu ngan ukur dilakukeun pikeun hiji jinis hiburan, tapi ngalangkungan média sapertos pilem, musik sareng acara televisi. Saatos ngumpulkeun survey ti  Séptémber dugi ka  Nopémber , hasilna diterbitkeun dina  Januari nu hasil yen korea teh populer. hal eta ngabuktikeun yen naha ai ker basa aya artis korea ka indonesia terus we rame jeung aya sebutan armi nu memang katingalina mani nepi jigkrak-jigrak bahagea ai aya artis korea ka Indonesia teh."
sun,"bari nanya ka abdi timana, bade kamana, jsb. Cenah adina adina ditabrak batur, diasah siga kuring . Aranjeunna malah pariksa kantong kuring jeung dompét kuring, Kuring waved aranjeunna kaluar sabab aya bener teu nanaon bener berharga di dinya, dompét kuring ngan sababaraha rebu . Geus capé teu hayang ribut, tuluy pasrah, teu kuat lumpat sanggeus leumpang jauh, malihan mah panonna beureum siga nu mabok. Balukarna mah enya-enya nepi ka rengse wawancara tuluy diijinan kaluar."
sun,"Tos dua dinten Regi milarian flashdiskna teu acan kapendak wae. Tos dipilarian di unggal juru kostan, di lebet tas, di lomari, angger teu acan kapendak. Flashdiskna nuju dibutuhkeun pisan kangge ngacopy data nu dilebetna. Regi nyobian inget-inget deui dimana terakhir nyimpen, tapi da hilap teu kapendak wae. Regi tos nyerah ayeuna mah, gulidag we gogoleran na kasur. Pas gogoleran jol inget flashdiskna teh di saku lancingan na nu ngagantung na panto. Pas diteang teh leres we aya didinya. Alhamdulillah datana salamet. Flashdiskna oge teu ical, jadi aman sagala nu dibutuhkeun na. Regi bungah kacida, asa manggih rezeki nu teu kawilang."
sun,"Lamun anjeun teu kahaja manggihan sato liar ditangtayungan, eta hade pikeun geuwat ngahubungan panyalindungan satwa pangcaketna. Sajaba ti eta, urang teu kudu nyimpen eta di imah sanajan kasampak metot sarta lucu. Ieu kusabab sato liar sanes piaraan sareng biasa hirup di alam liar, sareng henteu pernah adaptasi sareng manusa di bumi. Babaturan moal tiasa ngajaga sato liar anu ditangtayungan pikeun ngalanggar hukum. Sajaba ti eta, sato liar teu bisa ngalilindeuk salaku piaraan. Ieu kusabab ngajinakeun sato liar butuh waktos anu lami, bahkan dugi ka sababaraha abad pikeun spesies sato. Ditambah sababaraha panyakit bisa ditularkeun ti sato ka manusa sarta tangtu ngabahayakeun kalangsungan hirup manusa."
sun,"Saenggeus beres-beres alat camping kana kantong gunung, urang jeung Sutra berangkat ka Taman Langit Pangalengan, nyaeta salah sahiji tempat wisata alam sakaligus tempat camping nu aya di Pangalengan. Harita urang jeung Sutra camping di tempat eta duaan. Berangkatna ti Bandung rada sore naek motor, lantaran geus sore jadi jalanan rada teu katinggali kusabab kahalangan ku kabut. Nepi Taman Langit Pangalengan saacan magrib. Urang jeung Sutra nyewa tenda meh sakalian dipangmasangkeun. Saberes tenda na jadi, urang nendeun peralatan jeung kantong gunung di jero tenda. Di Taman Langit Pangalengan oge aya warung nu nyadiakeun sagala kaperluan, aya gorengan, kopi, roti, jeung sajabana."
sun,"Mibogaan tatangga anu bageur dina kahirupan bertetangga bisa mere urang perasaan anu positif jeung ngabungahkeun. Pas mibogaan tatangga anu bageur, urang ngarasa nyaman jeung aman dina lingkungan tempat cicing urang. Urang teu kudu hariwang ngeunaan kaamanan lingkungan atawa hal-hal anu teu dipikahayang siga kagandengan atawa konflik. Salian eta, mibogaan tatangga anu bageur oge mantuan urang dina situasi-situasi darurat atawa pas urang ngabutuhkeun bantuan. Urang oge ngarasa leuwih deukeut jeung ngarasa leuwih dihargaan salaku anggota masarakat. Hal ieu jadi bisa nyiptakeu nrasa solidaritas jeung mantuan urang ngarasa leuwih bahagia jeung puas dina kahirupan urang sapopoe. Urang oge jadi teu ngarasa kesepian, utamana mun keur ngarantau jauh ti kulawarga atawa babaturan."
sun,"Harita keur di SPBU disorobot. Awalna mah tiap pengendara teh ngantri tertib, tapi teu lila aya ibu-ibu nu nyorobot antrian pas pisan eta teh giliran urang. Tuluy ditegur ku petugas satpamna jang ngantri ka tukang, tapi keukeuh embungeun da alesanna buru-buru nganteurkeun anakna sakola bisi kabeurangan. Sempet cekcok heula petugas SPBU jeung ibu-ibu tadi, jadina teh urang miluan nyarekan si ibu. Bu teu tiasa kitu, ieu abdi ngantri titatadi sami sareng nu sanesna maenya Ibu jol-ojol hoyong dilayani tiheula. Ngadenge cekcok anu alot, petugas SPBU manggil pihak kaamanan nu aya di SPBU. Akhirna mah si Ibu teu jadi meuli bengsin da embung ngantri."
sun,"Liga Pra-musim  / Turnamén Maén Bal pikeun Piala Présidén  bakal digulung ti  Juni dugi ka  Juli  sareng parantos diputuskeun yén panongton tiasa nonton langsung di stadion ku mésér tikét online. Kalawan kuota  persén kapasitas stadion, geus tangtu turnamén maén bal Piala Presiden / Liga Pramusim  / bakal dibanjiri ku panongton anu asup ku meuli tiket online. Sababaraha klub Liga  parantos ngalaksanakeun penjualan tikét online. Malahan, dina acara FIFA Match Day Timnas Indonesia vs Bangladés tanggal  Juni , panongton anu lalajo laga di Stadion Si Jalak Harupat, Bandung, meuli tiket online. Lebetkeun halaman tiket.comPilih menu acara, klikklik menu olahragapilih pertandingan maén bal anu anjeun hoyong tingaliklik milarian tikétpilih tiket sadiapilih tanggal jeung waktu kaulinanEusian jumlah tiket anu anjeun hoyong mésérklik pesen ayeunaeusian bio anjeunklik pamayaranpilih metodeu pamayaranréngséBukti pameseran bakal dikirim ka email anjeun"
sun,"Janten kumaha urang tobat? Coba ku léngkah-léngkah anu hampang. Kahiji niat ninggalkeun amal, kadua nyuhunkeun ampun ka Allah subhanahu wa ta'ala kana kalakuan anu teu kedah urang laksanakeun. Maca kalimah istighfar saperti astagfirullahal 'adzim, jeung sajabana. Anu leuwih penting, nalika ngalaksanakeun sayyidul istighfar anu diwulangkeun ku Rasulullah SAW: Hartosna: Ya Allah, Anjeun Pangéran abdi. Teu aya tuhan anu disembah salian ti Anjeun. Anjeun nyiptakeun kuring. Abdi abdi anjeun. Abdi aya dina paréntah sareng jangji anjeun sabisa-bisa. Abdi nyalindung ka Anjeun tina kajahatan anu abdi lakukeun. Ka Anjeun, abdi ngaku sagala nikmat Anjeun ka abdi. Abdi ngaku dosa abdi. Ku kituna punten dihapunten dosa abdi. Saéstuna teu aya anu ngahampura dosa iwal ti Anjeun. Jamaah Sholat Jumat anu dimulyakeun ku Alloh subhanahu wa taala Léngkah katilu anu tiasa urang pigawé pikeun ningkatkeun diri nyaéta syukuran kana nimat anu parantos dipaparinkeun ka urang, khususna nimat taat sareng ibadah anu tiasa urang bawa. kaluar karana nimat sareng taufik ti Allah subhanahu wa taala."
sun,"Orang Papua nu katampi kuliah di luar Papua, biasana sok dibere fasilitas asrama khusus. Salian eta, oge dibere pembinaan khusus supaya nunjang akademikna. Ngan, dina kahirupan sosialna, mahasiswa Papua teh biasana kurang akrab jeung batur, sabab meureun ngarasa minder ku warna kulitna nu gelap. Komo mun di kota besar mah kan pasti nu ngagang teh nu stylish hungkul, mantakna sok rada ngahalindar. Kaayaan kulit nu leuwih gelap, rambut nu ikal teu lurus, jeung postur tubuh nu punya ciri khas biasana ngajadikeun mahasiswa Papua jarang katingali loba aktif dina organisasi. Ulinna teh sok jeung mahasiswa Papua deui. Padahal, loba mahasiswa nu narima apa adanya tanpa ningali sagala rupa perbedaan."
sun,"Pas nuju gering, biasana urang sok leuwih sensitip ningal jeung ngarasakeun hal-hal anu mistis. Basa nuju hareeng, abdi ditinggalkeun sorangan di kamar ku mamah lantaran nuju aya tamu. Kondisina abdi tos emam tapi diutahkeun deui lantaran teu resep dahar nanaon lamun keur gering mah sagala dahareun teh teu aya rasana. Abdi maksakeun nginum ubar supados cenghar deui. Pas bade istirahat, abdi ngagoler di kasur teras abdi ngarasa aya nu ningalikeun ti panto. Abdi mjkirna eta si mamah bade ka kamar. Pas geus sababarha menit jol si mamah datang, singhoreng mamah nembe pisan ka kamar, janten anu tadi teh sanes sasaha."
sun,"Lamun urang masak anu jumlahna loba, biasana urang nyimpen dahareun na di kulkas ngarah teu gampang haseum, enjingna urang biasana ngahaneutkeun deui supados tiasa diemam. Biasana oge urang ngahaneutekun dahareun make kompor jeung make katel teras dipindahkeun deui ka piring keur disajikeun. Tapi sabenerna aya cara nu leuwih gampang upami bade ngahaneutkeun masakan supados urang teu kedah mindah-midahkeun ti katel ka piring, ti piring ka katel deui, nyaeta ngangge microwave. Microwave tiasa di pake ngahanutkeun lantaran ngahasilkeun energi panas ti listrik. Urang tinggal nyimpen piring anu aya dahareun na dina microwave, ngke otomatis mesin na bakal muir sorangan, dahareun oge jadi langsung haneut deui dina waktos kirang ti sapuluh menit. Microwave oge tiasa dipake nyeupan kue atawa ngagoreng."
sun,"Mun urang teu bisa ngaraih prestasi dina akademik, teu nanaon, teu kudu sedih. Urang ge bisa berprestasi di bidang non akademik, jiga dina olahraga, seni, musik, jeung sill atawa kamampuan lainna. Kamampuan akademik teu bisa disaruakeun jeung kamampuan nonakademik, sabab kaduana beda jeung teu bisa pisan jang disaruakeun. Jiga kamari Andi meunang juara hiji lomba catur, kan eta ge prestasi kasebutna. Jadi, ngaranna prestasi teh tong wae kudu dina kamapuan bidang akademik, tapi leuwih luas ti eta. Tah ku kituna, nu can gaduh prestasi dina bidang akademik teu kudu leutik hate, sabab boa kamampuan urang mah ayana dina skill nonakademik. Kamapuan dina bidang nanaon oge pantes jeung kudu dikembangkeun jeung dimaksimalkeun supaya bisa ngaraih prestasi."
sun,"Lamun urang rek ngawangun jalan layang atawa fly over, pasti urang ngabutuhkeun sistem anu bisa nyangga jalan na ameh tegak jeung kuat di luhur, aya sababaraha teknik anu di pake, salah sahijina teknik sosrobahu nyaeta tehnik konstruksi anu dipake utamana pikeun muterkeun taktak leungeun beton flyover. Kalayan teknik ieu, panangan flyover ditempatkeun paralel sareng jalan di handap, tuluy diputar  sangkan konstruksi na henteu ngaganggu arus lalu lintas di jalan di handap. Tehnik ieu dianggap pohara mantuan dina nyieun jalan layang di kota-kota gede anu eces aya kawatesanan, nya eta kawatesanan rohangan kota anu disadiakeun, utamana lamun kagiatan pangwangunan jeung pangwangunan infrastruktur teu kudu ngaganggu kagiatan masarakat kota, utamana arus lalulintas sarta kandaraan anu teu bisa eureun ngan ku alesan pangwangunan jalan, teknik ieu di panggihan ku Tjokorda Raka Sukawati. "
sun,"Pas urang ninggali tumpukan sampah di sabudureun urang, urang ngarasa sedih sakaligus ngarasa geuleuh, Lantaran tumpukan sampah nu gede eta nimbulkeun bau anu teu ngeunah oge mangrupakeun tanda yen lingkungan nu aya di sabudureun urang teh henteu dikelola ku cara anu bener. Sanajan geuleuh, tapi urang henteu hare-hare pas ninggali tumpukan sampah nu aya dihareupeun panon eta. Urang ngarasa terpanggil jang ngalakukeun tindakan nyata jeung mantuan ngaberesihkeun lingkungan nu aya di sabudureun. Urang nyokot hiji kantong plastik jeung nyokotan sampah-sampah nu geus kasebar di sabudureun tumpukan sampah. Lantaran bauna nu teu ngeunah, urang sabari make masker supaya kajaga oge kasehatanna."
sun,"Mitos Sisyphus mangrupikeun salah sahiji mitos anu paling kasohor tina mitologi Yunani kuno. Numutkeun carita, Sisyphus nyaéta saurang lalaki anu dihukum ku dewa pikeun ngalakukeun tugas anu sia-sia salamina. Tugasna nyaéta nyorong batu gede ka luhur pasir, tapi unggal waktos anjeunna ngahontal puncak, batu gede bakal geser deui ka handap sarta anjeunna kudu ngamimitian deui. Mitos Sisyphus sering ditafsirkeun salaku simbol kuciwa sareng putus asa anu teu aya tungtungna. Pagawean anu kedah dilakukeun ku Sisyphus bakal salawasna tetep teu réngsé, janten anjeunna bakal ngarasa kuciwa sareng pundung. Sanajan kitu, aya ogé interpretasi nu nyebutkeun yén mitos ieu sabenerna mere pesen ngeunaan pentingna continuity bisnis, sanajan hasilna teu pasti. Numutkeun interpretasi ieu, Sisyphus katempona salaku simbol jalma anu teu pernah nyerah sarta terus ikhtiar sanajan tantangan maranéhna nyanghareupan sigana sia sia."
sun,"Pikeun éta anjeun kedah terang kumaha nyimpen artos anu tiasa dianggo kalayan gampang. Harepan, salian ti nyumponan kabutuhan sapopoe, cicilan lancar, aya deui duit anu bisa disimpen atawa dimodalan pikeun kahareup. Insya Alloh moal sampe ngahutang. Ku kituna, ieu tips pikeun nyimpen: . Ulah mawa duit loba teuing.. Pikeun mayar, éta mangrupakeun ide nu sae pikeun nyiapkeun duit dina dompét anjeun nurutkeun kabutuhan nu bakal dibeuli. Anjeun tiasa ngira-ngira jumlah dumasar kana daptar balanja anu dilakukeun. . Hindarkeun ngagunakeun kartu kiridit, ieu aya hubunganana sareng hemat sareng disiplin ngeunaan naon anu kedah dipésér. Lamun bade mayar ku kartu kiridit, biasana aya stigma dina pikiran nu boga duit taya. Samentara éta, kalayan kontan, anjeun ngan ukur tiasa nganggo saloba anu aya dina dompét anjeun. Nanging, anjeun tiasa ngalamar kapamilikan ATM kalayan saldo terbatas, khususna pikeun balanja. Ku cara éta, kasalametan dompet anjeun dijamin sareng tujuan nyimpen nalika balanja kahontal."
sun,"Bagi abdi, pangalaman ngabungahkeun teh sanes wae kudu ku jalan-jalan jah, tapi tiasa oge kunu deukeut, misalna jalan-jalan ka Batu Kuda Manglayang. Ceuk abdi mah ku jalan-jalan ka tempat eta ge tos cukup atoh. Di Batu Kuda ge seueur pamandangan endahna. Mimiti asup, urang bakal manggihan warung-warung jeung spot foto tulisan Batu Kuda. Tah mun leumpang deui ka belah kenca, bakal nempo pamandangan hejo camping ground nu lega jeung aya panggungan oge, ngahaja paranti raramean mun akhir pekan. Tah leumpang na ka belah katuhu, aya tempat caping oge nu aya sumber caina. Tempatna lega ngan bentukna mudun, beda punggungan jeung tempat asup. Tah saberes camping ground teh mun tuluy leumpang ka luhur aya darmaga paranti popotoan nu pamandanganna Bandung Timur."
sun,"Percobaan sains saderhana anu pernah kuring lakukeun nyaéta ngadamel kantong cai anu tahan bocor.  Bahan anu urang peryogikeun nyaéta kantong plastik, pensil seukeut sareng cai. Carana nyaéta ngeusian kantong plastik kalayan cai , saanggeus eta tusuk ku pensil anu seukeut. Teras tingalian anon nu bakal kajadian. Anu kajantenan éta palastik henteu pecah, sareng henteu aya cai anu kaluar. Éta sabab kantong plastik didamel tina polimér anu ngagaduhan ranté kimiawi panjang. Kusabab ranté kimiawi anu panjang, plastik boga sipat leuwih fleksibel. Nalika ujung pensil anu seukeut dijebloskeun kanana kantong plastik, ranté kimiawi anu panjang nyegel atanapi nutup rapet di sabudeureun  pensil supados cai henteu hoyong kaluar tina kantong plastik."
sun,"Sieun ku jarum suntik teh jadi rahasia umum anu dijangkit ku sabagean jalma. Malahan mah aya nu nepi ka sieun na teh kaleuwihan, jadi phobia jarum suntik. Mun geus phobia mah sok hese nyagerkeun nana sabab kudu dilakukeun terapi ka pihak anu emang kompeten jeung berwenang di bidangna. Anu sieun ku jarum suntik teh lain budak hungkul, tapi oge nepi ka nu geus lanjut usia. Biasana sieunna teh sabab aya trauma basa keur leutik tawa keur disuntik di waktu tetentu. Padahal, disuntik teh moal mantak bahaya da malahan mah nyageurkeun. Teu kudu sieun kana jarum suntik da moal mantak sobek kanakulit atawa lecet, ngan sattik hungkul paling ge tapakna."
sun,"Ku ayana sitem nu aman jeung transparan ngajadikeun teknologi blockchain mibogaan loba mangpaat di rupa-rupa industri. Aya sababaraha mangpaat nu ditawarkeun blockchain nepikeun ngajadikeun internet of value siga transaksi permanen jadi kajamin kabenerannana, pindah nu bogana token jadi leuwih babari, jeung sajabana. Misalna industri asuransi ngamangpaatkeun teknologi blockchain. Ku bantuan blockchain, industri nu porosna kana manajemen kapercayaan ieu bisa mastikeun identitas hiji jelema. Blockchain bisa digunakeun jang ngaverifikasi loba jenis data dina kontrak asuransi, siga identitas jelema nu diasuransikeun. Hasilna teh resiko fraud jeung rupa-rupa penipuan bisa diteken. Jadina blockchain bisa neundeun informasi elektronik ku format digital jeung bisa ngajaga catatan transaksi anu aman."
sun,"Basa keur sakola urang rajin nabung di guru, duit jang nabungna sok dibere ti indung. Hiji poe pas ka sakola urang ninggali barang maenan nu dipikahayang, tapi urang teu boga duit jang meulina. Tah sabab aya duit jang nabung, dipake heula ku urang jang meuli barang maenan eta. Nepi ka imah dicek tabungan urang naha teu nambahan nominalna. Urang ngabohong yen duit tabunganna ragrag di jalan jeung leungit, padahal nominalna teh lumayan gede. Urang sieun geus ngawadul ka kolot sorangan, sieun diazab ku Allah lantaran geus ngawadulan indung sorangan. Pas isukna kakara urang wani jujur yen duitna teh dipake jang meuli barang maenan."
sun,"Basa abdi SMP, pas ujian di sakola biasana sok diuk sorangan-sorangan dina korsi sasuai jeung nomer absen. Korsi abdi posisina aya dicaket budak lalaki. Abdi paling era pisan lamun beteungna kaluar sora anu nandakeun lapar. Matak saetuacan angkat ka sakola kanggo ujian biasana abdi sok sarapan heula supados teu lapar di sakola. Tapi angger we sanajan geus sarapan oge ai tos waktosna lapar mah sok aya sora beteung. Komo pernah oge abdi ujian pas keur sasih Romadon janten pasti teu tiasa sarapan. Pas tabuh salapan biasana beteung sok aya sorana. Lantaran ku era abdi biasana sok nahan sora beteung, tapi tetep kaluar sorana."
sun,"Di daerah Subang teh seueur pisan bangunan bersejarah peninggalan Walanda jeung Jepang, salah sahijina nyaeta Rumah Sejarah nu aya di Lanud TNI AU Suryadarma, Kalijati. Rumah Sejarah ieu teh dianggap salah sahiji saksi bisu sejarah anu kacida pentingna sabab dijadikeun tempat perundingan antara Walanda jeung Jepang. Di tempat ieu teh Walanda nyerahkeun kakuasaanna ka Jepang nu ditandai ku perjanjian Kalijati. Bangunan ieu teh dijadikeun museum jeung dijadikeun cagar budaya di bawah kemendikbud. Loba pisan nu ngunjungi ieu museum rumah sejarah jang ngapelajari sejarahna jeung ningalian kaestetikaan nana. Budak sakola di daerah Subang ge sok loba nu kunjungan kadieu sabab ngingetkeun pentingna urang mahami sejarah."
sun,"Samanhudi atawa sok disebut Kyai Haji Samanhudi  mangrupikeun pangadeg Sarekat Dagang Islam, hiji organisasi massa di Indonesia anu asalna mangrupa wadah pikeun pangusaha batik di Indonesia, Surakarta. Dina salila manehna dagang, Samanhudi ngarasakeun pisan bedana perlakuan ti panguasa Hindia Walanda ka padagang pribumi anu mayoritas padagang Muslim jeung Cina dina taun . Ku kituna Samanhudi ngarasa yen padagang pribumi kudu boga organisasi sorangan pikeun ngabela kapentinganana. Taun , anjeunna ngadegkeun Sarekat Dagang Islam pikeun ngawujudkeun cita-citana. Organisasi ieu engkena janten organisasi anu luewih luas deui, teu ngan saukur urusan dagang hungkul, tapi oge janten organisasi kanggo muslim supados saha wae anu sanes tukang dagang oge tiasa ngiringan ka organisasi ieu. "
sun,"Pan lamun budak di sakola mah sok heureuy manggil ngaran teh kalah nyebutkeun ngaran kolotna. Hiji waktu Hapis teh rek ngajak ulin babaturanna si Fajar. Pas ka imahna, si Hapis teh lain ngageroan si Fajar, manehna kalah ngageroan ngaran bapana. Samsul hayu ulin, aing ngadagoan. ceuk si Hapis. Aya weh nu muka panto, tetela eta teh bapana Fajar anu ngaranna Samsul. Langsung reuwas si Hapis teh, manehna seuri bari sieun, soalna karek sadar yen ngaran anu disebut bieu teh ngaran bapana si Fajar. Hapis isin pisan harita teh, tapi da geus kagok aya di imah si Fajar. Hapunten bapa, Fajarna aya. ceuk Hapis. Aya. Naek weh. titah bapana si Fajar. Si Hapis asup ka imahna Fajar. Gura-giru neangan Fajar soalna manehna teu ngeunah geus nyebut bapana. "
sun,"Hayang boga rencana liburan bareng kulawarga anu moal bisa dipohokeun? Hayu gabung kami pikeun ngarasakeun paket liburan kulawarga ka Alaska, salah sahiji tujuan wisata paling alus tur endah di dunya! Alaska mangrupikeun nagara bagean panggedena di Amerika Serikat anu kasohor ku pamandangan alam anu endah, sapertos gunung es, taman nasional sareng leuweung hujan tropis. Di Alaska, anjeun sareng kulawarga tiasa ngalakukeun rupa-rupa kagiatan anu pikaresepeun, sapertos leumpang ngurilingan gunung es, naek kareta api ngalangkungan gunung, atanapi nganjang ka taman nasional pikeun ningali kaendahan alam anu kacida asrina. Sajaba ti eta, di Alaska aya oge rupa-rupa panginepan nyaman jeung kajangkau, sarta nyadiakeun fasilitas anu lengkep pikeun kulawarga. Janten, ulah nepika kaliwat kasempetan pikeun ngaraosan liburan kulawarga anu teu bisa dihilapkeun di Alaska."
sun,"Nyanghareupan kaayaan calana robek tiasa ngerakeun sareng ngerakeun, tapi aya cara pikeun ngatasi rasa era ieu. Kahiji, ulah merhatikeun teuing ka batur jeung fokus kana diri sorangan, teangan cara supados soekan dina calana urang teu tiasa katingal ku batur. Kadua, pikir positif sareng yakin yen ieu mangrupikeun hal anu umum. Katilu, coba seuri jeung komunikasi jeung jalma sejen dina cara santai, tong nemongekeun urang karak ngalaman kajadian nu ngerakeun. Kaopat, cobian milarian solusi praktis sapertos nganggo pashmina atanapi kantong pikeun nutupan bagian anu robek. Anu pamungkas, diajar tina pangalaman ieu sareng cobian langkung ati-ati dina milih baju pikeun kaayaan salajengna."
sun,"Miara pepelakan hias mangrupikeun hobi ayeuna nalika pandemik corona. Sajumlah pepelakan hias oge naek hargana kusabab loba anu diburu ku anu nyobaan pepelakan hias salaku hobi. Salah sahiji tangkal anu loba dipilarian waktu harita nepi ka naek hargana nyaeta rupa-rupa jenis Monstera anu jadi pepelakan hias anu viral dina mangsa pandemik corona. Monstera nyaeta tutuwuhan tropis ti kulawarga Araceae anu diwangun ku puluhan varietas. Tina puluhan varietas, monstera mangrupikeun salah sahiji jinis pepelakan anu paling sering dibudidayakeun. Monstera tutuwuhan anu asalna ti leuweung tropis Amerika ieu ngabogaan wangun daun anu has kalawan warna hejo poek. Bentuk estetisna ngajadikeun pepelakan ieu cocog pikeun dipake salaku pemanis pikeun hiasan ruangan."
sun,"Samentara éta, tatangga-tatanggana disangka kulawarga kami sarta nanya naha WC imah urang rusak. Jalma-jalma nu nyéwa hareupeun imah urang curiga ka kulawarga urang. Tungtungna, bapa kuring ngalacak kajadian ieu nyalira. Geus  poe bapa kuring teu sholat subuh di masjid, manehna nungguan di kebon, di sela-sela pepelakan sangkan bisa nyaho saha nu ngalalakonna, sabab numutkeun pak keresek sok kaciri saparantos mulih ti masjid. Tungtungna anjeun terang saha éta. Bu, tukang jamu nu imahna di RT nu beda. Isukna, samemeh indit ka masjid, bapa kuring mawa kantong plastik tuluy dialungkeun ka imah tukang jamu jeung pinuh ku drama bajingan teh lain kajadian deui di daerah urang, tapi di RT sejen."
