text,label
sian on do kan.,bbc
sian dua jam na salpu keberangkatan i.,bbc
roma tu conter paling leleng tolu polu menit na sebelum waktu penerbangan i.,bbc
bantu hamu jo au.,bbc
tolong jo hamu ambulans i.,bbc
"na dia do roti na ni suka hamu,",bbc
"na putih,",bbc
gandum manang na gandum utuh.,bbc
ngahea masalah na songon on.,bbc
boe do di pasae hita.,bbc
tolu hari sahali.,bbc
ale dang tiap ari.,bbc
molo tarida .,bbc
hubungi hamu au.,bbc
"denggan ma i,",bbc
mamutor ma tu siamun ni pengkolan na patolu hon.,bbc
ikon dibereng ho anon di jolo m.,bbc
sattabi.,bbc
au do na ikon mangolu kon biang i.,bbc
diau jo dua tiket ni film cats i.,bbc
tu ari kamis on.,bbc
ngasega koper hu on.,bbc
urupi.,bbc
dia jo folmulir panggantion i.,bbc
olo.,bbc
walu pulu sen sude tu biaya ni makirim surat on di tambah nol sen ma tu pengiriman na khusus i.,bbc
aha i.,bbc
pa mabuk hu do na borgin i.,bbc
hasian.,bbc
on ma.,bbc
stop ma dison.,bbc
borngin on au hira borngin on ngapadat jadwal ku.,bbc
anon ikon hu cek muse.,bbc
denggan ma i.,bbc
amang.,bbc
aha na di pilit ho kontang goreng manang idahan pilaf.,bbc
ana na pos ni roham.,bbc
sae ma i mana manumbuk au.,bbc
lao ma imana dohot kareta van i.,bbc
simpan ma jolo oan tiki na naeng mamboan on.,bbc
dua ratus dollar.,bbc
tikos do i amang.,bbc
ale.,bbc
aha na terjadi tu ho.,bbc
mohop hian ate. ,bbc
buka hamu ma jendela i.,bbc
boe do dilala tu dua podoman i manang sada podoman.,bbc
punasa do hami di kamar na dua podoman.,bbc
dang boe hu jamin i.,bbc
alani i hu coba be na denggan i.,bbc
rambut na keriting i ma di au.,bbc
laut i bagas hian ate.,bbc
nyon kuci mu.,bbc
amang. ,bbc
na kamar nomor lima puluh onom dua sada.,bbc
nga dison hita.,bbc
nyon ma hotelm.,bbc
selamat pagi.,bbc
bea kabar mu.,bbc
tikkos ma i.,bbc
sonari do na mangopi dohot mangan i manang anon.,bbc
naeng manelpon jo au.,bbc
boe do lean hamu bir i.,bbc
sada nai tu au.,bbc
di au jo alat cukur i na dua tegangan.,bbc
ngali ate .,bbc
boe do pahangat hamu on.,bbc
nga di pesan ruangan on .,bbc
pos do au.,bbc
olo do ho manelpon dongan hu .,bbc
mauliate.,bbc
nga boe ma i.,bbc
na boe saborni i dia lima puluh dollar.,bbc
dang kebetulan ate hamu di sudut na sapulu dua on dohot g i na walu tolu puluh borngin on.,bbc
do kan.,bbc
ai diboto ho do salah sada i jura ni sumo i.,bbc
i partudulan ni jepang i.,bbc
halak amerika.,bbc
ari ni hasahatan dohot olahraga.,bbc
tanggal sapuluh i ma ari libur nasional na tu madokhon hasahatan.,bbc
bea do ho.,bbc
inang.,bbc
halo.,bbc
nanaeng mesan do au tu kamar i na di tanggal dua puluh pitu bulan julu saat tu tanggal tolu pulu sada.,bbc
adong restoran india na denggan jonok tu stasiun kareta i.,bbc
boasa dang lao hamu na tu san.,bbc
sada nai jo anggur i di au.,bbc
au nanaeng na pa takshon bea do pamarinta na mabaen nelayan dang denggan,bbc
songon jepang na dang na ma loas aka padatang na naeng ro tu negara na.,bbc
sian na nasing.,bbc
godang do usaha nami na di harejohon manual.,bbc
sian rura i.,bbc
boe do ho mambereng sude kota i.,bbc
tiki sonari .,bbc
godang do bunga na mekaran.,bbc
uli nai poang.,bbc
molo boe tahan hamu ma halak i.,bbc
daong.,bbc
halaki pa manjakon do di geleng na.,bbc
piga-piga natoras na dang boe mandok hon daong tu geleng na.,bbc
mauliate.,bbc
boan hamu kuci i molo naeng tu luar hamu.,bbc
amang.,bbc
nanaeng mesan kamar au tu dua halak.,bbc
olo.,bbc
isi hamu informasi on dison.,bbc
ai holan sada koper do.,bbc
nadia do na lomo ni roham.,bbc
jagal sapi.,bbc
manuk manang dekhe.,bbc
au nanaeng mardalani piga-piga di boston.,bbc
sattabin ma au tu ho.,bbc
ikon di baen ma sebelum partandingan i.,bbc
dang on na hami pesan.,bbc
hu rasa na on tu tabel sada nai.,bbc
naeng mangurupi do au sonari.,bbc
dang lomo au ni di warna i.,bbc
berengkon jo na nasing tu au.,bbc
kapal terbang ima na tabo na sian tokyo tu hokkaido.,bbc
shikoku.,bbc
dohot kyushu.,bbc
denggan.,bbc
au dapotan parhundulan na jonok tu jandela.,bbc
eh.,bbc
ai naeng manukar kursi do dang boe molo i.,bbc
ito.,bbc
lean jo au shampo dohot tata sonnari.,bbc
tikki saat hamu disan.,bbc
marpanukkunan ma hamu tu jola molo nungah saat.,bbc
amang aoki.,bbc
i do.,bbc
sada kamar ma tu dua borngin.,bbc
sattabi. ,bbc
boe do ho mamoto hami.,bbc
nungga pas ni warna i.,bbc
alani dang pas ukuran na.,bbc
boe do ho pasae on i sajam.,bbc
molo songon i.,bbc
au hira ikon hudapotton anaon.,bbc
tes mana kopi.,bbc
yah.,bbc
halaki tetap do main saat i adong na unggul.,bbc
naeng au parpanjang jo sada ari on.,bbc
unang pola bagakku baen.,bbc
iyon dua dolar.,bbc
tu ho ma sisani.,bbc
nah.,bbc
natuari borngin adong do acara na denggan i tv i.,bbc
godang hian pe.,bbc
molo ho bea ma na pas tu hepeng on.,bbc
hi.,bbc
jean.,bbc
boe di boan ho tu pacucian abit.,bbc
nungga boe dipariksa dokter ho sonnari.,bbc
pette dah saat tu hami mahubungi hamu.,bbc
nomor ni pernerbangan i ma se sada kosong tolu tu tokyo.,bbc
i tanggal 2 april.,bbc
na son nari adong manyicippi sialangon i.,bbc
on do kan.,bbc
penerbangan ni delta airlines sada sada dua.,bbc
jam tu pasawat i tar tunda.,bbc
boe do ho manulis laporan i asa boe dilapor hon.,bbc
ai dang boto au na mambaen kamera i.,bbc
au hira kamera i na eastto shoot napas tu au.,bbc
di au kotang panggangon ma dohot kream na i.,bbc
satiap sapulu menit.,bbc
dongon cameron diaz ima gaya di au.,bbc
ai na dia na pamandangan na lam denggan.,bbc
jalan on manang i. ,bbc
tu san au.,bbc
rap ma.,bbc
bea sada taxi hita.,bbc
hudul ma anggap ma jabu mu sandiri.,bbc
minum aha di ho.,bbc
kopi.,bbc
tes manang soda ma .,bbc
panggang ni sapi on .,bbc
hu boto.,bbc
alani i olo do ho pa boto hon dohot dongan ki.,bbc
dang boe au mar bahasa cina.,bbc
ai boe dope na marumah pesanan i.,bbc
ai lidah dekhe i do na di au dang tiram batu i.,bbc
naeng kaluar au.,bbc
nyon ma kunci nikamar i.,bbc
boan jo au tu alamat on.,bbc
sadia leleng waktu na .,bbc
dia jo di au kamus saku i.,bbc
takkup hamu .,bbc
dang gope .,bbc
ai film i ma na naeng hu toton i.,bbc
dang hu boto i.,bbc
selamat da.,bbc
ai hu boto do na dipromosi hon do kan gabe wakil ni presiden.,bbc
tiket mulak tu chicago.,bbc
adong do na salah di kwitansi i.,bbc
ai hura pa arga hu do i.,bbc
baen ma tu dua halak da.,bbc
sian watanabe.,bbc
ai sude do na si boan non ho.,bbc
maaf ma da.,bbc
dang boe au mar bahasa inggris.,bbc
lao ma tu kamar ni keberangkatan internasional i.,bbc
sai denggan ma na pernerbangan ho on .,bbc
jam ni au.,bbc
na i na merek seiko i.,bbc
pos do roha nami na mambaen si inumon hamu na i .,bbc
dohot sialangon muna.,bbc
ai dong do panduanan di majalah penerbangan on siinuman na adong.,bbc
nunga.,bbc
tolong jo ulangi sahali nai.,bbc
manat manat.,bbc
dang songon i imana .,bbc
terlalu pa jago hu imana songon i.,bbc
asa hu bereng ma jo na hurang lebih na.,bbc
aha jenis kamera on .,bbc
majesal hia do au.,bbc
na naeng di siap hon do kamar na lomo ni rohang m.,bbc
naeng.,bbc
i manunjukkon stasiun ni kareta bawa tanah i dohot pastop ni bus i.,bbc
boe do hu sip pan on.,bbc
ridu hian au tu shibazuke.,bbc
boe do imana mar bahasa inggris na denggan.,bbc
hapunasa hami.,bbc
na kursus na satonga ni ari dohot na sada hari.,bbc
jam ni ribur ribur i di au.,bbc
pesan ma jo dua tiket tu wasington dc na di jam walu botari i.,bbc
ma kata i jo .,bbc
goar hu i ma si hirosi lijima.,bbc
kareta on stop di lake forest .,bbc
na i na tu pamakaian na pribadi do.,bbc
hu boto ma i .,bbc
ai lomo do rohangku mamboan ho tu toko na resmi on .,bbc
dia ma daftar ni angguri.,bbc
nyon do hadih mi.,bbc
ai boe bukus hon mau on .,bbc
ai diau do hepang na logam i.,bbc
selamat siang.,bbc
inang kent.,bbc
ngaleleng dang pajupang hita .,bbc
boe do mamesan tiket au kelas dua tu chicago.,bbc
boe do ho hudul di luar.,bbc
rap ma.,bbc
molo di au boe do hita .,bbc
nyon do slip mu.,bbc
aha na naeng di baen ho.,bbc
sebelum lao modom jo.,bbc
i do i.,bbc
au na olo do sarapan na di menu i.,bbc
na di au do i molo au tinggal di si.,bbc
saribu dua ratus dolar na di cek mardalani.,bbc
tolu ratus dolar dohot lima puluh ribu yen tunai.,bbc
nungga hu baen sude di koper i. ,bbc
ai boe do di urupi ho au mangalului tas i.,bbc
ai ho olo do sahat di los angeles  sakitar pukul dua.,bbc
na naeng hudul jonok tu jandela au.,bbc
au manjaha na di imana i buku pedoman i.,bbc
au mamesan tolu cakir teh .,bbc
alani holan dua hita na ro.,bbc
peralatan listri i murah hian.,bbc
alanai arga sialangon dohot perumahan tibo hian.,bbc
ikon manat manat do na mambungkus i asa dang adong na sega.,bbc
piga leleng do molo sian pos ni laut i.,bbc
kartu na on.,bbc
i do i.,bbc
na manarima telepon i boru kayo hirokawa.,bbc
na nomor i jepang kosong sada dua tolu opat lima onom pitu walu sia.,bbc
nyon na songon na au pesan i.,bbc
boe do digati hamu i.,bbc
boe do hamu lam keras na makata i. ,bbc
mauliate.,bbc
adigan dohot didia ananon au magambil tiket i.,bbc
i do i.,bbc
tolu puluh menit i.,bbc
hita ikon pasiap hon halak i.,bbc
au na met met i bogasan .,bbc
boe do au mandapot kuci na nasing.,bbc
ai boe do hu sukun aha nama ni sialangon i ,bbc
sapulu dolar bahan bakar i.,bbc
sian on ma.,bbc
aha ukuran na di ho.,bbc
au dang lomo di kamar on.,bbc
boe do au mabereng kamar na nasing.,bbc
pangakul on dang sopan tu au.,bbc
bole martaruh hita imana na naeng majalo tip .,bbc
satokin jo au kaluar .,bbc
tolong jo na pature on.,bbc
i mana na soanari di sma dope.,bbc
ai bosa imana pa keras hu na marsiajar.,bbc
pette jo.,bbc
au nanaeng mamboan sada tu au.,bbc
tokyo.,bbc
kode na area on tolu.,bbc
nomor na sada dua tolu opat lima onom pitu.,bbc
boru yoko tanaki.,bbc
satonga botol .,bbc
satabi.,bbc
ikon sahatop au pariksa i.,bbc
mauliate.,bbc
au mangalului i sian naking.,bbc
Nunga mangan hamu?,bbc
"Sian dia hamu, inang?",bbc
Boasa leleng ho asa mulak inang?,bbc
Mata ni ari binsar sian habinsaran jala bot di hasundutan.,bbc
"Lomom ma di si, ndang huantoi be ho.",bbc
Las situtu do rohangku dung siang udan i.,bbc
Las situtu do mata ni ari sadari on.,bbc
"Dung diida nasida bintang i, mansai las situtu ma rohanasida.",bbc
Aha diula nasida saonari?,bbc
Na naeng manapu teras do ho?,bbc
Sadia ma arga ni jagal manuk on sa kilogram?,bbc
Angkangboru manuhor sada baju.,bbc
angkangdoli manuan sabe.,bbc
Among padenggan pintu.,bbc
Nunga dipasidung inong sude karejo di jabu.,bbc
Nunga tabahen be ulaon on denggan.,bbc
Natua-tuanghu laho tu ulaon marbagas.,bbc
Ibana mangida pemandangan.,bbc
Sude dakdanak manjaha.,bbc
Sahalak dakdanak ndang ummalo sian guruna.,bbc
Ahu ingkon borhat do tu singkola di manogot ni ari.,bbc
"Di dia adong giot ni roha, di si adong do dalan.",bbc
Parade payung andorang so udan.,bbc
Bahen ma sinta-sintam satimbo ni bintang.,bbc
Indahan do sipanganon na somal di Indonesia.,bbc
Sussi ma boras andorang so dilompa.,bbc
Eme na naeng diduda ingkon jolo dijomur do sampe apala mahiang.,bbc
Golom ma gara ni api asa gabe agong.,bbc
"Martua ma angka na marsak roha, ai diapuli ma nasida.",bbc
Hatop ma ho mardame dohot alom saleleng rap ho dohot ibana sapardalanan.,bbc
Molo bongot ho tu jabu ni halak dokkon ma horas tu nasida.,bbc
Di ari i haruar ma amanta i sian jabu i jala hundul di topi ni tao.,bbc
"Dung i ro ma halak mansai torop laos manghaliangi Ibana, gabe nangkok ma Ibana tu parau jala hundul di si, alai angka natorop i jongjong di topi ni laut.",bbc
"Tingki manabur ibana, deba sian boni i madabu tu topi ni dalan, dung i ro ma pidong jala laos diallang ma sampe suda.",bbc
Ahu dohot do tu pesta i.,bbc
Ahu dohot ho.,bbc
Huida do nangkin ibana hundul di son jala huparrohahon sai hira na tangis ibana.,bbc
"Horas. Hupatandahon ma diriku tu hita ganup, ianggo goarhu i ma si Dapot Sidabutar.",bbc
"Sadarion marumurma au dua pulu opat taon, molo ahu par Samosir do jala saonari di Jakarta do au mangaranto.",bbc
"Lima ma hami na marhamaranggi, tolu ma hami baoa, dua ma ibotonami, jala ahu ma anak siakkangan.",bbc
"Molo natorashu baoa mangula do di huta manuan eme, ianggo natorashu boru martigatiga ma di onan.",bbc
"Nunga 5 taon ahu di Jakarta mangaranto, jala ulaonku mangajar do di sikola dasar.",bbc
"Butima saotik taringot partinandaanku tu hamu sude. Mauliate, horas ma.",bbc
"Horas Lae, santabi jo ai ise do tahe hamu?",bbc
"Oh santabi lae, goarhu ima si Dapot Sidabutar.",bbc
"Ai pardia do hamu, lae?",bbc
"Au par Siantar do, lae.",bbc
"Horas Omak. Hipas-hipas do ho kan omak, marhua nuaeng omak?",bbc
"Horas ma amang. olo, hipas hipas do au nuaeng amang. Omak nuaeng lagi paimahon Tulangmu naeng manggais andaliman on tu onan.",bbc
"Bah ido hape, ai godang do nuaeng panen ni andaliman i omak?",bbc
"Ah, bahen ma amang, otik do holan sakilo do dapot na piga-piga ari on. Boha do hipas-hipas do nuaeng di Medan?",bbc
"Olo omak, hipas-hipas do au. Omak, nangkin adong hutongos hu rekeningmu tambani pasi boras ma di huta da omak.",bbc
"Bah, ido poangan. Mauliate ma da amang. Ai sadia ditongos ho amang?",bbc
"Bahen ma omak, otik do hutongos holan 500 ribu do. Adong otik rejeki diparkarejoan.",bbc
"Ue tahe, ai dong ma i amang. Sotung so adong annon balanjom di Medan amang?",bbc
"Pos roham Omak, molo adong rezeki haduan, hutongos pe muse da. Songoni ma jolo da omak, asa hununuti muse na karejoon.",bbc
"Olo amang, bahen ma. Sai hipas-hipas ma ho amang da. Mauliate ma da Amang.",bbc
"Olo, Mauliate ma di ho Omak, tangianghon au di Medan on anggiat lam denggan karejohu da Omak.",bbc
"Olo amang, pos ma roham. Torus do hutangianghon ho amang, hipas-hipas ho. Toe ma, nunuti ma amang na karejo i. Horas ma da.",bbc
"Horas Tulang, naeng manunghun ma jo Tulang. Ai didia do tahe jabu ni Tulang Barto marga Tobing?",bbc
"Oh, amani Friska do ra na sinunghun mu ate amang. Tokke Andaliman par huta Parbubu Tangga?",bbc
"Oh olo Tulang, Amani Friska Marga Tobing. Ai di tanda hamu do kan Tulang?",bbc
"Olo ma antong, ai ale-alehu do amani Friska.",bbc
Oh Ido ate Tulang. Didia do jabu ni Tulang i?,bbc
"Olo. Manigor ma hamu sian dalan on, jumpa ma annon kode simpang lao tu huta Parbubu Sada, torus ma hamu annon dapot ma muse huta ima huta Parbubu Dua. Topet do jabu ni Amani Friska i di topi ni dalan i. Jabu nabottar i ma jabuna, jonok ni hau hariara i.",bbc
"Oh ido ate Tulang, Antong hudalani ma da Tulang. Maulaite godang ma Tulang. Horas ma.",bbc
"Hasian, annon borngin adong karejom?",bbc
Dang adong. Apala aha huroa?,bbc
Rencana naing Ro jo nian ahu tu jabum.,bbc
Boi mai. Jam piga huroa Ro?,bbc
Rencana jam 9 borngin ma.,bbc
"Oh, boi mai, alai boan Siallangon da hasian.",bbc
Aha ma boanon?,bbc
Tuhor ma annon Antajau sakaranjang da.,bbc
"Oh, boi ma.",bbc
"Horas, Inong. Boha habar?",bbc
Horas-horas dohami dison. Boa baritam sian bariba i?,bbc
Sehat do inong.,bbc
Mauliate ma di Tuhan. Jadi boha do sikkola mi disi amang?,bbc
"Lancar do inong. Inong, mangolu dope babitta na di pudipudi i?",bbc
Mangolu dope dah. Tu bulan naro maranak nama i,bbc
Bah. ai dang na baru maranak i inong?,bbc
"Ido nian, alai malua babi ni si jaultop jattan, gabe lak marlabbe tu babitta.",bbc
"Antong nga denggani, asa adong seaton di ari pesta on.",bbc
"Na lagi marhua doho nuaing, dang belajar huroa?",bbc
"Na masihol do au inong, tokkin nai belajar nama ahu",bbc
Ima amang. Ingot antong ni natuatuam di hutaon da.,bbc
"Pasti doi inong. antong belajar majo au da inong, pasahat tabekku tusude keluarga naadong disan. Horas.",bbc
Olo amang. Horas.,bbc
"Namboru, oh Namboru. Di jabu do ho Namboru?",bbc
"Bah Horas Tiur, ai songon na ro ho Tiur. Apala aha ma harorom Tiur?",bbc
"Songonon Namboru. Haduan adong donganhu naeng marpesta di ari hatutubuna, didok rohanghu Ulos ma nian hutongos na gabe tumpakhu. Boha Namboru urupi ma jolo ahu manggalului ulos na bagak.",bbc
"Ue tahe, gabe Ulos ma dipasahat ho gabe Tumpakmu hu dongan mi ate. Toe ma, na uli mai. Jala muse asa gabe siingotonna ma Ulos i na sian tano Batak ate, na uli ma i antong. Antong hu onan ma hita mandiori ulos i. Paima ma jo asa maridi ahu satonghin da.",bbc
"I ma antong, asa di boto ulos i sian halak Batak. Olo na Namboru, patibu ma da, asa unang ngol-ngolan au paimahon.",bbc
"Antong borhat ma hita Tiur. Ambat ma motor i, mar motor ma hita da, ndang gogo be pathu mardalan dobah.",bbc
"Olo Namboru, ima da nga lam matua ho ate Namboru. Beta ma",bbc
"Namboru, hira-hira ulos aha ma na suman gabe tumpak na laho hu donganhi haduan?",bbc
"Bah, binereng ma, hira-hira na sunghup hu parhepengonmu. Molo didok rohaku Ulos Tarutung Motif Simata dohot Ulos Sadum Tikar-Tikar Jumbo",bbc
I do memang Namboru. Dia ma na umbagak hilala Namboru ulos na dua i?,bbc
"Ai so jo, hu ise do lehononmu ulos on. Hu donganmu baoa do manang na donganmu borua?",bbc
"Oh, hu donganhu borua do Namboru. Sabotulna donganhon halak Prancis di Eropa an. Jadi tongoson dope haduan hu eropaan.",bbc
"Bah ido hape. Antong Ulos Sadum Tikar-Tikar Jumbo ma pilit. Alana antar bolak do ulos on, asa adong songon tungkupni pamatangna. Asa las dagingna i ai ngali do molo di Eropa.",bbc
"Oh, nga denggani Namboru. Antong Ulos Sadum Tikar-Tikar Jumbo i ma ta tuhor da. Nga suman i, muse lao ro nama ngali ni ari di hutana. Asa las daging na i. Mauliate ma da Namboru, nunga di irupi ho au patuduhon na laho tumpakhu hu donganhi.",bbc
Horas Ito. Boi do hita marsintandaan ?,bbc
Horas ma Ito. Boi ito.,bbc
Hubereng ito mamolus di joloku mansai angur ho ito.,bbc
"Bah, mauliate ma, Ito.",bbc
"Ito, goarhu si Dapot Sidabutar par Gang Ambia do au ito.",bbc
"Oh. Ido ate, goarhu si Rita Pardede ito. Bah, ahu par jalan Samosir do ito. Antong marsijonokan do jabunta ate.",bbc
"Bah, ido ate. Antong rap mahita annon mulak sikkola ate asa adong donganmu mardalan.",bbc
"Haduan ma da ito, tabereng ma. Olo do dialapi bapakku ra mulak sikkola. Mauliate ma ito, burju do ito bah.",bbc
Olo ma molo buti do. Mauliate da ito nungga marsitandaan hita.,bbc
"Saonari nunga pukul sampulu dua arian, tingkina maradian.",bbc
"Hulului dongan-donganhu di stasiun kereta, alai nasida sahat di stasiun kereta andorang so pukul sampulu sada arian jala nunga nangkok tu kereta andorang so sahat ahu.",bbc
"Karejo on apala mura do, sahalak dakdanak na gelleng pe boi do mangulahon.",bbc
Ndang adong dalan na mura asa sukses.,bbc
Inonghu manonton televisi ganup ari.,bbc
Ganup manogot do ahu maringkat-ingkat.,bbc
Surathon hata naimbaru di ganup baris na asing.,bbc
Ahu mamereng sada kopal habang di ginjang.,bbc
Godang haluang habang di bot ni ari.,bbc
Sangkap naeng habang di langit songon pidong pa ro pikkiran mambahen kopalhabang.,bbc
Among mangalompa indahan.,bbc
Among manuan eme.,bbc
Donganhu mangallang indahan na nigoreng nabodari.,bbc
Unang tompu so!,bbc
"Hita do na monang, dongan.",bbc
Bege jolo ahu manghatai.,bbc
Diboto ibana sude rahasianta.,bbc
Boha do dibereng ho ahu?,bbc
Sai hira na logam-logamon ibana.,bbc
Torus ma lului sampe jumpang.,bbc
"Sian pamerengan ni nasida, ndang denggan i.",bbc
Ibana maringanan hira halak na ro di huta ni halak,bbc
"Sadari on ahu mamolus sian tonga-tonga ni angka biru-biru, hambing, dohot lombu.",bbc
Jalo ma silehon-lehon parsitandaanhon.,bbc
Tongkas hatahon aha do na nidokmu.,bbc
Ise ma manuhor silompaon marsogot?,bbc
Sai hira naposo dope pangalahona hape umurna nunga mar lima pulu taon.,bbc
Ndang adong nanggo sahalak na mamboto boasa songon i,bbc
Silehon-lehonhi songon tanda hamauliateon. ,bbc
Sude hau na di porlak on unang diallang parbuena.,bbc
Holan bapa nama na so mangan.,bbc
Satongkin nai nama ahu ro.,bbc
Apala male ahu.,bbc
Apala loja ahu.,bbc
Hosam apala bau.,bbc
Paboa tu ahu boasa.,bbc
Unang margabus tu ahu.,bbc
Saritahon ma tu ahu sada turi-turian.,bbc
Naeng hubereng tandana.,bbc
Naeng minum hamu?,bbc
Ahu naeng maridi saonari.,bbc
Ahu mangido hasintongan.,bbc
Beta tajou si Tom.,bbc
Jerry dijou nasida.,bbc
Ahu magoan tangkuluk.,bbc
Ahu lilu di harangan.,bbc
Ibana manghunsi pintuna.,bbc
Martaru ahu ho ingkon lupa.,bbc
Huting manjangkit tu hau.,bbc
Tintihu madabu tu bondar.,bbc
Adik mambolahon galas ndang sangaja.,bbc
Mandada ibana.,bbc
Donganhu madabu sian lereng nantoari.,bbc
Naeng manghail dengke hita marsogot tu binanga.,bbc
Hami manawarhom tiga-tiganami,bbc
Naeng pajongjongonnami do muse na marumpak i.,bbc
Ingkon hurumpakhon.,bbc
Panangko i nunga lintun.,bbc
"Patutur ma hau-hau, dung i tutung dohot api.",bbc
"Tobusna, lehon sada halode dohot hoda tu ahu.",bbc
Pandokkon ni ibana langa do inganan i nasogot.,bbc
Di hurungan adong do paraturan na karas.,bbc
Jolo didilat bibir asa nidok hata.,bbc
Lambiakmi ma galmit.,bbc
Ndang dao tubis sian bonana.,bbc
Maraprap na so magulang.,bbc
Marurat tu toru marbulung tu ginjang.,bbc
Tampulon aek do na mardongan tubu.,bbc
silinduat,bbc
mara naso boi juaon ni nasa jolma,bbc
molo nungnga songoni pangalean nituhani naikkon i do jaloon alana songon nabiasa dihataon nasa jolma apalagi saonarion holan mangarencanaon,bbc
do boi anggo manottuhon holan ibana do naboi ( tuhan ),bbc
songon barita ni angka natua – tua naparjolo,bbc
adong ma sada baoa namaringanan dihuta sidogor-dogor pangururan dipulau samosir,bbc
goarna ima guru hatimbulon,bbc
guru hatimbulan didokmai sada sibaso manang pandita goar ni datu arak ni pane ,bbc
nungnga mansai leleng parsaripean nasida namargoarhon nansindak panaluan ( ripena ) alai ndang radope marianakhon,bbc
tung ngolgolan do guru hatimbulan dohot ripena i paima – ima andigan lehonnonna dakdanak tu nasida,bbc
martamiang pesai digogoi nasida asa anggiat dilehon tu nasida dakdanak,bbc
marlasnirohama nasida ala dibenge tuhan do alu-alu nasida i ,bbc
ndang sadia leleng hamil ma ripenai ,bbc
aha ma namasa tunasida?,bbc
mansai leleng do asa tubu-tubuan ripenai,bbc
sampe do angka dongan sahutana heran marnida halakki ala dibereng nansindak ndang ro dope tubuan anak,bbc
"ditingkii masa ma hapar , mataniari pe tung mansai marsipidas jala ndang tartaon nasida lasniari i ",bbc
dohot tanope angka siltak ala logoniari,bbc
alanii dohot raja ni huta gelisah mamereng namasai,bbc
ala dung songoni namasai laho ma ibana ( raja )mandapothon guru hatimbulan naeng manghataon boasa sampe saonari ndang adong perubahan,bbc
alana menurut raja nihuta ndang dope hea masa songonon,bbc
laho ma nasida mangalu-alu tu debata dohot maksud mangalului aha alana umbaen sampe songonon,bbc
ditingki i ndang borhat dope nasida naeng mangalualu didokhon guru hatimbulanna tu rajai,bbc
aha haroa saonari daso tarjadi sude boi tarjadi ninna mangalusi ,bbc
dohot dukunpe mandok ripemi nungnga pelelenghu ndang marna tubuan anak ,bbc
umbenge hatanai mangamukma guru hatimbulan,bbc
marbadai ma nasida alai ndang adong na hassitan manang ise,bbc
"tingki ima muse ripena i tubuan anak jala silinduat , baoa dohot boru",bbc
umbege baritai udanpe ro ma tung mansai doras ,bbc
sude angka suan-suanan tubu mansai bagak-bagak alanii lasma rohani guru hatimbulan,bbc
maneat lombu ma nasida songon tanda lasni rohana suang songoni dohot mangusir angka roha hajahaton manang padamehon,bbc
huhutma dijou penetua-penetua dohot raja adat,bbc
nalaho manjamu dohot paboahon naung tubu gellengnai ,bbc
dungi dibahen ma goarni sibaoai si aji dondahatahutan dohot boru ima goarna si boru tapinauasan ,bbc
dung sidung pestai sude angka pamili manang angka tuturna mandok asa unang sama manang asa dipisaon anaknai,bbc
umbege hatani jolma tung alo do rohani guru hatimbulan jala dipatorang ma tu ibana molo anak silinduat apalagi anak dohot boru ndang boi sama dijaga alana boi do ninna i siboan mara,bbc
smpe do jolma mandok asa anggiat disirang na duai ,bbc
alai tong do dijugulhon guru hatimbulan,bbc
leleng nunga leleng jala balgama anaknai,bbc
alai ahana didokni angka raja naparjolo tu guru hatimbulan parbuktido,bbc
dung sidung pestai lao ma guru hatimbulan mamukka sada sopo-sopo naeng inganan ni anakna na duai ima namringanan di pusuk buhit dohot di boan sada biang,bbc
jadi tiap ari do bapanai mamboan manang manaruhon indahan nasida,bbc
dungi balgama borunai ima sitapinauasan,bbc
dinasa hali laho ma ibana mardalan laos tompuma di ida ibana siallangon na margoar piu-piu tanggule manang hau tada-tada na gok suga di bonana,bbc
sai dilului ma huhut marpikkiri tu dia do lao ibotonai,bbc
"angka datu , tungkang sihir dohot angka ahli na mansai jago nungga berusaha nanaeng manolong alai dang adong hasilna , mala dohot do angka datui di allang hau tada-tadai sampe ma guru hatimbulan habis sude",bbc
disahali adong ma sada datu mandokkon na boi do tolong onna nasida alai dang pe nungga habis sude akka arta ni guru hatimbulan dang parduli sasude asalma boi selamat,bbc
"dungi sae ma akka masalah , marlaoan ma nasa jolma sian ingannani jala laho tu tujuanna sandiri",bbc
songoni ma cerita ni silinduat,bbc
"ia raja biak-biak , margoar di huhut raja gummelenggeleng",bbc
"na songaongumul do ibana ndang martangan , ndang marpa jala so boi hundul",bbc
"ibana do na lumea di bagasan ohana , ala so martihas angka anggina",bbc
mangihuthon baritana : ro do sahali mulajadi nabolon,bbc
"tuat tu sianjur mulamula sorang tu guru tateabulan mangunjuni rohana , ai dipangido ma anakna sariburaja seatonna",bbc
ba saguru di ho do ompung! ninna guru tateabulan mangalusi,bbc
"umbege i , didok raja biak-biak ma tu inana : o inang! hubege dioloi amanta nangkining seaton ni ompunta mulajadi nabolon si sariburaja",bbc
"ianggo di rohangku , ahu do na naeng seatonna , ai aha ma ahu martimbangkon sariburaja na so martihas i?",bbc
"asa ianggo siat pangidoanku suru ma damang manabunihon ahu , ai atik pe songon on partubungku ahu do sipultak bajubajumu!",bbc
"umbege hata ni raja biak-biak inana i , disuru guru tateabulan manabunihon raja biak-biak tu dolok pusukbuhit",bbc
"dung nangkok mulajadi nabolon tu bagas , dipangido ma sariburaja seatonna",bbc
jadi di lehon inana i ma,bbc
